dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
Assembly,S02,SGI_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.40115406800814585,0.30608043020012826,0.40115406800814585,35.97178683376341,49.147290109708315,241,52.83811905680736
Assembly,S02,SGI_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.054399812992648976,0.0772784683705991,0.054399812992648976,29.976489028213884,41.658425571058324,174,45.110343594928274
Assembly,S02,LUI_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.566299468884166,0.722512458931348,0.566299468884166,98.88100963120779,91.72951515156753,179,142.32471656223652
Assembly,S02,LUI_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.18752557914485973,0.19264461801722338,0.18752557914485973,23.971153846155087,41.96551978392962,131,37.83102211456426
Assembly,S02,LUI_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2306517079752038,0.250652188496433,0.2306517079752038,35.956730769232976,52.65518614518612,146,53.87251835226596
Assembly,S02,LUI_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.2716511332399509,0.2778643279113173,0.2716511332399509,29.96394230769047,44.594108073104216,151,45.85623317771358
Assembly,S02,LUI_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8063600037294603,1.104354483434978,0.8063600037294603,98.8808664483338,75.52732872589225,178,142.35115060233247
Assembly,S02,LUI_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.2773005118359737,0.30426786416146284,0.2773005118359737,23.971119133573744,33.789975105939035,146,37.83278859296264
Assembly,S02,LUI_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.3421064233521356,0.3983952301637217,0.3421064233521356,35.956678700360314,43.61770383554687,155,53.87616256607925
Assembly,S02,LUI_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.35840674991123606,0.39675800153416824,0.35840674991123606,29.963898916867286,36.30773467393353,161,45.85885329880708
Assembly,S02,LUI_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.1749674243988895,1.670718978820051,1.1749674243988895,98.88057900608356,61.84390304375051,146,142.40423874170193
Assembly,S02,LUI_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.40699778711382617,0.47366304192613645,0.40699778711382617,23.971049457182374,27.113028554781316,144,37.83633480463752
Assembly,S02,LUI_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.5105139555465655,0.625342249549352,0.5105139555465655,35.95657418576691,35.936244610261156,169,53.883478786902955
Assembly,S02,LUI_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.43541281465272236,0.5378331019899574,0.43541281465272236,29.963811821599407,30.196699708204562,154,45.864113361854386
Assembly,S01,LGI_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.6721151153064887,0.7366882301667959,0.6721151153064887,98.90999999331194,102.38889783113316,262,137.1620613482395
Assembly,S01,LGI_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.21559221008954516,0.18819681214121048,0.21559221008954516,23.97818181818349,46.90574576253134,176,37.47655548133757
